date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:30	81/81	---MCZ	200	added ('OK')	text/plain	etag:W/%2263ee6290-41%22	https://laravel.com/robots.txt		(from )
00:13:30	113357/113357	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2016:09:00%20GMT	https://laravel.com/docs/11.x/	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/index.html	(from )
00:13:31	113578/113578	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2021:31:23%20GMT	https://laravel.com/docs/11.x/installation	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/installation.html	(from https://laravel.com/docs/11.x/)
00:13:31	6450/6450	---M--	200	added ('OK')	image/png	etag:%2263ee6290-1932%22	https://laravel.com/img/favicon/apple-touch-icon.png	C:/Laravel/LaravelDoc/laravel.com/img/favicon/apple-touch-icon.png	(from https://laravel.com/docs/11.x/)
00:13:31	904417/904417	---M--	200	added ('OK')	image/jpeg	etag:%2263ee6290-dcce1%22	https://laravel.com/img/og-image.jpg	C:/Laravel/LaravelDoc/laravel.com/img/og-image.jpg	(from https://laravel.com/docs/11.x/)
00:13:31	1882/1882	---M--	200	added ('OK')	image/png	etag:%2263ee6290-75a%22	https://laravel.com/img/favicon/favicon-32x32.png	C:/Laravel/LaravelDoc/laravel.com/img/favicon/favicon-32x32.png	(from https://laravel.com/docs/11.x/)
00:13:31	973/973	---M--	200	added ('OK')	image/png	etag:%2263ee6290-3cd%22	https://laravel.com/img/favicon/favicon-16x16.png	C:/Laravel/LaravelDoc/laravel.com/img/favicon/favicon-16x16.png	(from https://laravel.com/docs/11.x/)
00:13:32	7701/7701	---M-Z	200	added ('OK')	text/css	date:Tue,%2001%20Oct%202024%2003:13:31%20GMT	https://use.typekit.net/ins2wgm.css	C:/Laravel/LaravelDoc/use.typekit.net/ins2wgm.css	(from https://laravel.com/docs/11.x/)
00:13:32	105014/105014	---MCZ	200	added ('OK')	text/css	etag:W/%2266e747a4-19a36%22	https://laravel.com/build/assets/app-6e52703b.css	C:/Laravel/LaravelDoc/laravel.com/build/assets/app-6e52703b.css	(from https://laravel.com/docs/11.x/)
00:13:32	180397/180397	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e4710e-2c0ad%22	https://laravel.com/build/assets/app-70a5a3a6.js	C:/Laravel/LaravelDoc/laravel.com/build/assets/app-70a5a3a6.js	(from https://laravel.com/docs/11.x/)
00:13:32	12759/12759	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e4710e-31d7%22	https://laravel.com/build/assets/docs-45166933.js	C:/Laravel/LaravelDoc/laravel.com/build/assets/docs-45166933.js	(from https://laravel.com/docs/11.x/)
00:13:32	6033/6033	---MCZ	200	added ('OK')	application/javascript	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://cdn.usefathom.com/script.js	C:/Laravel/LaravelDoc/cdn.usefathom.com/script.js	(from https://laravel.com/docs/11.x/)
00:13:33	16450/16450	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b6567aa2758b40c8f0242648a3ce0ec9%22	https://tag.clearbitscripts.com/v1/pk_97d2bf69f817feb07be42fcda1460119/tags.js	C:/Laravel/LaravelDoc/tag.clearbitscripts.com/v1/pk_97d2bf69f817feb07be42fcda1460119/tags.js	(from https://laravel.com/docs/11.x/)
00:13:33	115101/115101	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2000:27:24%20GMT	https://laravel.com/docs/11.x/releases	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/releases.html	(from https://laravel.com/docs/11.x/)
00:13:33	137962/137962	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2015:33:52%20GMT	https://laravel.com/docs/11.x/upgrade	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/upgrade.html	(from https://laravel.com/docs/11.x/)
00:13:33	85862/85862	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2020:48:17%20GMT	https://laravel.com/docs/11.x/contributions	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/contributions.html	(from https://laravel.com/docs/11.x/)
00:13:34	115758/115758	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2021:43:45%20GMT	https://laravel.com/docs/11.x/configuration	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/configuration.html	(from https://laravel.com/docs/11.x/)
00:13:34	87054/87054	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2021:55:06%20GMT	https://laravel.com/docs/11.x/structure	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/structure.html	(from https://laravel.com/docs/11.x/)
00:13:34	98171/98171	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2019:33:01%20GMT	https://laravel.com/docs/11.x/frontend	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/frontend.html	(from https://laravel.com/docs/11.x/)
00:13:34	83614/83614	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2021:28:12%20GMT	https://laravel.com/docs/11.x/starter-kits	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/starter-kits.html	(from https://laravel.com/docs/11.x/)
00:13:35	91790/91790	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2009:53:26%20GMT	https://laravel.com/docs/11.x/deployment	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/deployment.html	(from https://laravel.com/docs/11.x/)
00:13:35	77592/77592	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2011:26:32%20GMT	https://laravel.com/docs/11.x/lifecycle	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/lifecycle.html	(from https://laravel.com/docs/11.x/)
00:13:35	172465/172465	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2023:37:04%20GMT	https://laravel.com/docs/11.x/container	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/container.html	(from https://laravel.com/docs/11.x/)
00:13:35	99702/99702	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2002:00:27%20GMT	https://laravel.com/docs/11.x/providers	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/providers.html	(from https://laravel.com/docs/11.x/)
00:13:35	130172/130172	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2002:00:28%20GMT	https://laravel.com/docs/11.x/facades	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/facades.html	(from https://laravel.com/docs/11.x/)
00:13:36	248170/248170	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2021:56:11%20GMT	https://laravel.com/docs/11.x/routing	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/routing.html	(from https://laravel.com/docs/11.x/)
00:13:36	144475/144475	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2006:54:41%20GMT	https://laravel.com/docs/11.x/middleware	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/middleware.html	(from https://laravel.com/docs/11.x/)
00:13:36	88480/88480	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2017:00:59%20GMT	https://laravel.com/docs/11.x/csrf	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/csrf.html	(from https://laravel.com/docs/11.x/)
00:13:36	154525/154525	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2023:16:20%20GMT	https://laravel.com/docs/11.x/controllers	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/controllers.html	(from https://laravel.com/docs/11.x/)
00:13:37	184764/184764	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2007:13:37%20GMT	https://laravel.com/docs/11.x/requests	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/requests.html	(from https://laravel.com/docs/11.x/)
00:13:37	140464/140464	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2011:29:12%20GMT	https://laravel.com/docs/11.x/responses	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/responses.html	(from https://laravel.com/docs/11.x/)
00:13:37	111719/111719	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2000:22:33%20GMT	https://laravel.com/docs/11.x/views	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/views.html	(from https://laravel.com/docs/11.x/)
00:13:37	353023/353023	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2004:21:30%20GMT	https://laravel.com/docs/11.x/blade	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/blade.html	(from https://laravel.com/docs/11.x/)
00:13:38	212241/212241	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202024%2022:05:46%20GMT	https://laravel.com/docs/11.x/vite	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/vite.html	(from https://laravel.com/docs/11.x/)
00:13:38	120973/120973	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2000:37:00%20GMT	https://laravel.com/docs/11.x/urls	C:/Laravel/LaravelDoc/laravel.com/docs/11.x/urls.html	(from https://laravel.com/docs/11.x/)
